N(bp),seed1,seed2,nProtein,pca1,pca2,pca3,positions,,,
105,111879,70390,2,47.46862734,25.79593691,4.029950461,34,87,,
105,711027,45659,2,48.05835543,25.58590975,5.441055985,22,74,,
105,862248,20791,2,47.19817508,23.19946958,4.48221396,20,72,,
105,856712,175876,2,47.85925365,28.114752,3.15195415,0,53,,
105,175992,80234,2,51.47202057,25.43617954,2.040087756,24,77,,
105,648030,155427,2,46.58699049,27.32672877,2.807160825,22,74,,
105,394954,5531,2,49.79098897,28.754575,4.736996128,32,84,,
105,350306,225596,2,49.33864946,23.38901481,3.286491088,39,91,,
105,22779,85314,2,49.07010783,26.61166311,3.07948965,30,82,,
105,99955,105474,2,47.11531978,29.57031792,3.973495374,29,82,,
105,746992,170475,2,46.42534908,22.26276848,7.352206912,1,53,,
105,213205,210289,2,46.61280986,25.91660316,3.381177084,14,56,,
105,586260,180547,2,47.01041133,29.3602622,2.013385465,19,71,,
105,52552,220190,2,45.41325886,25.86402374,3.678598735,21,74,,
105,503857,55305,2,47.16205537,24.57652638,5.843444852,39,91,,
105,583523,165523,3,38.9725091,33.28563636,5.930844883,9,40,72,
105,414205,40319,2,47.30594869,29.1451375,4.37804119,34,87,,
105,331915,50817,2,48.90198094,25.92305263,3.931788916,27,80,,
105,94031,200414,2,46.93241049,28.85400071,6.272634673,17,80,,
105,723240,10258,2,47.24484989,26.41997289,3.754168297,11,63,,
105,25009,125630,2,48.26817685,26.75297463,2.881298705,19,72,,
105,730823,15340,2,45.97481705,25.17640955,7.131474993,31,83,,
105,518037,195527,2,46.13105991,26.15768998,4.585635394,34,86,,
105,454052,25633,2,45.92997357,24.66757759,6.282421284,1,53,,
105,360009,190493,3,45.50610514,27.88885748,10.62156731,2,42,56,
105,58848,30402,2,48.36164638,28.65310397,7.050472863,29,81,,
105,119213,115165,2,47.7284768,23.19505357,5.934112035,24,77,,
105,752065,230279,2,48.58335844,23.5525177,3.125598511,1,53,,
105,454536,35523,2,43.774322,29.23811183,3.78577672,27,79,,
105,858105,120602,2,48.99264672,27.95118348,3.118830716,36,79,,
105,718060,235678,2,50.33676811,26.6729247,4.111012475,10,63,,
105,397524,90353,2,48.55026908,24.06360077,3.55277469,32,85,,
105,82379,205636,2,45.10316328,25.92903144,4.697463434,18,70,,
105,72547,160369,2,46.68917595,25.58514595,4.719220624,32,85,,
105,729775,145560,2,47.6103166,25.92609332,2.886850011,2,55,,
105,731122,95445,2,47.81043936,25.14162676,3.345898126,1,53,,
105,995462,65591,2,45.35934118,31.38975901,3.106761635,17,59,,
105,78741,60352,2,46.51733205,23.26058355,4.183253907,7,60,,
105,395015,140429,2,49.74445003,22.80823252,2.86858006,11,64,,
105,739948,100260,2,47.03150188,23.44992426,7.548788744,16,69,,
105,587882,130367,2,48.78039646,23.60337373,7.321307369,30,83,,
105,337297,110518,2,43.32559141,28.5369178,10.4315814,6,69,,
105,631561,537,2,44.70581697,24.3812969,3.229474469,14,56,,
105,127913,185636,2,47.38751294,26.33938978,5.749571302,20,73,,
105,24325,75328,2,47.47483271,24.64302025,4.200099878,15,67,,
105,288143,150663,2,48.14112517,24.19438091,7.776369128,12,64,,
105,519138,215672,2,46.18750143,25.02926982,4.235381702,5,57,,
105,389008,70390,2,50.63211756,24.70064999,6.146188522,24,87,,
105,839396,45659,2,48.74144098,26.88515024,4.10987701,23,74,,
105,992938,175876,2,48.86859513,23.28931279,7.064782808,0,53,,
105,416454,135672,2,51.17698127,22.30345795,4.606468222,26,78,,
105,626717,80234,2,49.86224814,23.6956676,2.364562265,25,77,,
105,725123,20818,2,48.53983998,30.47017031,3.27279232,36,88,,
105,74825,155427,2,43.83449141,29.04470827,2.878495682,23,74,,
105,320645,5531,2,50.21085651,25.59389783,5.224419259,31,84,,
105,198096,225636,2,49.27824407,26.26765104,6.403201054,23,77,,
105,715129,170475,2,48.41931076,19.59913577,4.363062353,0,53,,
105,580130,105495,2,49.15431023,22.75278099,2.91828955,1,53,,
105,354084,180547,2,46.40086604,32.00873052,5.015526492,19,71,,
105,770822,210327,2,47.50338866,23.45970966,11.02974988,26,79,,
105,122812,85399,2,49.47782849,27.47610275,4.326145355,31,84,,
105,942379,220190,2,47.7339734,23.8809825,3.407338877,21,74,,
105,266582,40319,2,47.08588532,29.23889211,3.143908991,35,87,,
105,197998,50817,2,49.03064322,24.04791563,2.343076727,28,80,,
105,915944,200414,2,45.63263708,26.11186605,2.577809323,27,80,,
105,495248,55344,2,49.22354244,22.89850125,5.988828204,18,71,,
105,914819,125630,2,48.28045947,26.5403661,4.39718044,18,72,,
105,638337,10288,2,46.61177055,32.3753901,4.21204136,48,91,,
105,615645,15340,2,49.24684841,26.9068949,5.915624181,31,83,,
105,727903,195527,2,46.20042136,27.77337255,4.619364038,34,86,,
105,296770,165528,2,47.5825361,26.44287876,6.309498251,22,74,,
105,814620,25729,2,47.91621979,23.67676735,4.118761697,2,54,,
105,950540,115165,2,47.17702726,21.26728016,6.281069293,24,77,,
105,290675,230279,2,49.55911125,23.9375412,4.019314897,0,53,,
105,954822,35523,2,45.58805442,29.35230718,4.220231082,17,79,,
105,66695,235678,2,48.161684,26.22929387,4.62577011,10,63,,
105,314260,145560,2,46.59728754,26.26546508,3.779700723,2,55,,
105,88121,95445,2,47.40393885,22.92115155,3.262474625,1,53,,
105,611388,205656,2,44.49204447,24.71914543,10.45808679,21,74,,
105,8381,65591,2,44.1539549,29.95758852,3.934217963,17,59,,
105,84035,60352,2,48.05007383,23.88251717,3.865433667,7,60,,
105,11999,140429,2,47.68940572,22.72965025,2.594404843,11,64,,
105,614556,130367,2,46.7119771,24.43639796,5.485588642,30,83,,
105,12320,537,2,49.80627803,25.58251708,3.389653756,2,56,,
105,637790,190540,2,44.28706507,28.97070186,7.020091255,0,43,,
105,16957,30581,2,43.89798588,28.05733261,5.192811648,26,78,,
105,305342,110529,2,44.57654053,26.86500877,6.936439883,12,65,,
105,803397,75345,2,48.80037762,23.68147454,4.544917382,15,67,,
105,490403,100288,2,50.95974505,24.23357075,4.505516616,26,79,,
105,28975,120726,2,46.50108414,23.68817562,6.429705322,37,90,,
105,430810,185663,4,37.65253112,22.54108319,18.26209018,4,27,56,80
105,973810,45659,2,50.6051575,25.01968268,4.180175188,22,74,,
105,975867,175876,2,48.63616581,21.03608846,6.251697147,0,53,,
105,603704,90485,2,45.15172036,31.13315415,6.361429801,2,64,,
105,121564,80234,2,47.07409922,22.63839811,3.921775482,25,77,,
105,348665,20818,2,46.74262204,23.64529175,3.990012689,36,88,,
105,474858,70427,2,44.2058776,28.86265052,9.805719818,27,70,,
105,668978,150727,2,46.99663223,28.35664535,5.360071937,10,62,,
105,666831,5538,2,49.89618761,23.08145913,5.008143069,26,78,,
105,283326,225636,2,47.26508109,23.23951993,3.103226721,24,77,,
105,899349,135717,2,46.6158064,24.16825117,4.528605027,30,83,,
105,146852,215772,2,46.16789387,24.89868079,5.040889525,13,66,,
105,898958,155520,2,47.74907341,26.88064925,3.417408684,36,87,,
105,826650,160635,2,52.30772714,25.03657754,3.171838419,4,66,,
105,881992,170475,2,49.09785766,19.01539889,4.614468741,0,53,,
105,979868,105495,2,48.1286643,24.5079912,3.940848378,0,53,,
105,603079,85399,2,50.82977161,27.32243949,5.36470151,31,84,,
105,159360,220190,2,47.06899269,24.85184364,4.148365601,22,74,,
105,454505,40319,2,48.77644328,27.34268933,4.755370644,35,87,,
105,409830,50817,2,52.45429701,22.93720368,3.364629834,27,80,,
105,834704,180602,2,43.34730267,26.6236034,6.103304693,22,74,,
105,387286,55344,2,47.98737531,23.69136515,2.72840307,18,71,,
105,992413,125630,2,44.4720723,27.13682296,2.135875243,19,72,,
105,943785,200438,2,47.2141181,27.50906551,4.414567799,27,80,,
105,626764,210440,2,47.97801811,27.38913981,2.625577056,37,90,,
105,617084,15340,2,47.57167471,25.74612921,4.509884175,31,83,,
105,860198,10344,2,47.8227644,27.91721884,3.42804289,0,41,,
105,76060,195527,2,47.36351803,26.13918527,4.582011028,34,86,,
105,459334,165531,2,46.86206044,31.66054339,2.431227317,1,64,,
105,620702,25756,2,46.22220379,26.15276176,4.742212064,0,54,,
105,67263,230279,2,48.95682796,24.44697607,4.347042965,0,53,,
105,880704,115180,2,51.12125592,24.44647299,3.792658274,32,85,,
105,156149,35523,2,43.39940098,28.46407883,7.65478223,27,79,,
105,761850,235702,2,50.71242163,25.09908594,5.638281794,33,85,,
105,929332,95481,2,51.03261816,22.38543544,2.518724484,2,55,,
105,149399,145637,2,48.47225155,23.19457618,4.555521057,36,90,,
105,175876,205688,2,48.00328815,27.36076379,6.571027753,1,53,,
105,749088,65591,2,38.47171199,34.8561819,3.441347303,27,59,,
105,901501,60352,2,48.07973774,22.48549841,2.811119566,7,60,,
105,91493,130367,2,47.76041052,24.84977932,4.938311223,30,83,,
105,154460,190543,2,46.62417667,25.96482187,4.753989784,17,70,,
105,226002,140482,2,50.21760632,24.09074295,3.731622584,5,57,,
105,286983,30594,2,45.77519934,24.62208109,10.34000711,11,64,,
105,329418,619,2,49.85765947,27.30210164,2.802892849,18,81,,
105,509673,110556,2,46.85180347,27.73333357,3.729227042,6,58,,
105,65153,100288,2,48.28678308,22.02588904,4.676757123,26,79,,
105,998413,45659,2,51.35459706,25.54850344,3.9565458,12,74,,
105,538793,75484,3,39.9693322,26.6454644,10.64482289,17,59,82,
105,147808,175876,2,48.78422683,25.01904136,7.320355279,0,53,,
105,58908,90485,2,48.01326377,29.67552277,3.347026323,2,64,,
105,659250,120809,2,44.69383221,28.07726128,6.874642287,15,67,,
105,651068,20818,2,47.15087192,22.11442032,3.738731991,36,88,,
105,341526,150727,2,47.48018088,27.40886227,4.797245561,11,62,,
105,176924,225636,2,48.16856197,25.10498453,3.915781471,24,77,,
105,174112,80331,2,47.64546196,30.42158082,4.784824639,36,89,,
105,775102,70473,2,49.0485862,26.72855653,3.379499745,20,63,,
105,153926,5560,2,46.50063455,27.65808148,7.053318086,2,55,,
105,524773,160637,3,42.30871675,34.74122444,3.74839624,14,46,87,
105,782219,170475,2,47.6294303,24.78458427,6.147906775,0,53,,
105,801731,135778,2,47.01230247,26.40373649,4.970901225,29,81,,
105,185573,105495,2,49.63138047,24.14774061,3.349926769,0,53,,
105,195070,155533,2,49.72887733,25.46498192,4.055376908,41,83,,
105,534297,220190,2,50.8156183,25.14259892,3.526358607,22,74,,
105,556188,40319,2,48.789409,28.86149694,2.313670722,34,87,,
105,287730,50817,2,48.94218013,24.58718655,3.888874398,28,80,,
105,410300,215873,2,47.1904603,29.7873514,2.873758219,39,91,,
105,541437,85440,2,49.71796431,26.11382273,6.160211123,23,76,,
105,47517,55344,2,46.91239946,22.35135065,2.899426767,19,71,,
105,294640,180616,2,46.20366491,26.42606657,5.208788641,11,64,,
105,658634,125630,2,48.54867576,27.08657564,4.061120218,18,72,,
105,78010,210440,2,47.94653344,22.34690217,2.775810801,37,90,,
105,951022,200463,2,45.30730203,26.14011348,8.448226492,28,91,,
105,817472,15340,2,46.144059,26.74916352,6.21071231,31,83,,
105,98694,195527,2,47.33237147,25.89858705,3.916848347,34,86,,
105,937653,10392,2,48.76752535,29.89504973,5.260110165,7,59,,
105,320642,165537,2,44.30265791,27.69701418,6.641110813,47,89,,
105,949632,185699,2,45.78671248,27.03322583,2.926110491,11,63,,
105,737279,25756,2,49.02410173,27.22093782,4.158763829,1,54,,
105,107677,115180,2,48.6394545,26.33808239,2.181093239,33,85,,
105,875637,230305,2,49.18327125,24.36328616,6.320011391,22,75,,
105,750721,35523,2,48.13344374,27.9302148,6.619865251,16,79,,
105,280810,235702,2,47.2404995,20.39873707,7.602020564,33,85,,
105,71275,95481,2,50.94294507,23.54153616,3.287017556,2,55,,
105,387087,145646,2,46.66212356,27.814775,4.500011048,19,61,,
105,845117,65591,2,46.28660393,29.84810854,3.627119766,17,59,,
105,353730,205698,2,45.3742203,28.39858611,4.91240423,6,48,,
105,271113,60352,2,47.46936616,24.75921648,2.038089985,7,60,,
105,188819,130367,2,48.59176242,27.93233222,7.080020913,30,83,,
105,630128,190543,2,45.94813097,26.26955931,6.059492795,18,70,,
105,49034,45659,2,48.86805771,24.93436236,3.106296084,22,74,,
105,878472,30594,2,50.01098346,25.28304494,6.180123786,11,64,,
105,540142,140542,2,49.2988503,21.47413204,5.25339792,1,53,,
105,296558,100288,2,50.40947417,24.65083149,5.816732978,26,79,,
105,415767,120809,2,48.54884242,28.35013304,4.698875351,14,67,,
105,85426,175898,2,44.19101596,29.56114744,4.419401608,14,77,,
105,660168,110707,2,44.22542049,29.62445082,3.338767485,48,90,,
105,19567,90504,2,45.46077838,29.59240639,6.069962093,9,51,,
105,450599,20818,2,47.57457607,26.6713767,6.732754969,36,88,,
105,568679,948,2,47.52918767,25.74367786,2.679855227,0,53,,
105,209717,80331,2,46.96375368,25.63874331,3.624922527,37,89,,
105,762008,70525,2,50.62917299,22.91880778,4.373279518,13,66,,
105,931476,5560,2,45.92458338,27.39144417,7.69314841,3,55,,
105,629810,225679,2,47.85206259,20.92019669,4.389883446,5,57,,
105,179439,150883,2,51.69781932,24.65848249,1.986564053,17,69,,
105,68278,105495,2,46.57002056,28.7569977,2.818114851,1,53,,
105,981057,155542,2,46.68515837,27.04218854,4.538799069,5,57,,
105,817644,220190,2,46.83017216,25.14141448,3.481312447,22,74,,
105,7157,40319,2,48.43289138,27.93698772,4.023559826,34,87,,
105,695657,50817,2,46.70817544,27.65111529,2.822667306,28,80,,
105,538317,215873,2,46.30673604,27.384722,4.977056132,39,91,,
105,762533,85440,2,47.36233321,27.68775974,2.166911962,14,76,,
105,245066,55344,2,47.76333504,23.79940466,2.531381935,18,71,,
105,238131,170596,2,47.79314984,27.20633292,5.139381261,21,73,,
105,475378,180616,2,52.11459881,25.15726654,4.096117617,12,64,,
105,701382,75514,2,48.12177806,23.92334473,6.036952532,35,88,,
105,360022,135902,2,47.55286276,26.78547435,5.294572854,1,53,,
105,214242,125630,2,44.59070557,27.46222364,3.629526458,18,72,,
105,181114,210449,2,46.2884856,27.12982497,5.390871439,18,70,,
105,44077,200463,2,45.87479246,26.67645945,3.735401478,29,91,,
105,677217,195527,2,46.0773983,24.74077296,3.824650966,34,86,,
105,583611,10392,2,46.54647582,29.81947457,4.954081113,6,59,,
105,92526,15340,2,46.30800534,26.4033485,5.329598566,31,83,,
105,629071,160646,2,47.32616592,28.00845951,4.869880717,47,91,,
105,967630,165547,2,46.23687706,27.12879408,2.455087496,16,68,,
105,424912,185699,2,44.93781379,26.52971609,2.799890856,12,63,,
105,820772,25756,2,47.33425649,26.22641406,2.809762837,1,54,,
105,982481,230305,2,47.71572577,24.16392267,5.128564671,23,75,,
105,184188,35579,2,48.61152411,22.9636008,6.227956486,36,89,,
105,664873,115218,2,49.77713274,24.88579353,3.145436398,18,82,,
105,250388,235727,2,46.98805085,25.48974071,3.17570655,45,88,,
105,265888,95481,2,49.20710006,23.39405791,6.809864752,3,55,,
105,977673,145648,2,44.5135916,27.43459336,5.531770625,35,88,,
105,834375,65591,2,44.60239041,30.59582944,5.181866613,17,59,,
105,305564,130367,2,47.8630233,28.00035766,4.404196496,30,83,,
105,234436,205713,2,46.95517061,25.2406248,6.282739376,34,86,,
105,823462,60373,2,49.56130308,26.38028326,4.048726795,38,90,,
105,715697,30606,2,47.53949879,28.07234512,5.470185902,0,53,,
105,933008,140551,2,45.39469169,26.08340358,6.959162774,12,65,,
105,967630,190645,2,48.65332263,28.9824229,1.875229495,16,68,,
105,284322,100288,2,49.16575707,25.73269743,5.906453951,26,79,,
105,785946,45659,2,49.16482929,24.50664593,3.469388991,22,74,,
105,647211,120824,2,45.14056616,26.62030831,4.044570914,32,75,,
105,976736,110724,2,48.08545597,24.70319271,6.344093979,21,74,,
105,645650,175966,2,46.05628258,28.71494882,8.608411368,36,79,,
105,375384,90584,2,48.47808644,26.25150136,5.011379688,10,73,,
105,456464,80331,2,48.47061005,30.73697976,4.399560356,37,89,,
105,716457,20909,4,34.07187825,33.992243,14.32566842,18,47,61,90
105,658698,225679,2,46.93049192,22.25966312,4.869741763,4,57,,
105,532949,963,3,40.22195365,28.97300405,12.48687878,22,45,75,
105,364010,70534,2,48.3539812,22.98990912,6.976086073,4,68,,
105,438930,5609,2,48.37514237,26.84631482,2.371443862,33,85,,
105,97446,150883,2,52.2208086,24.60231238,2.630177306,17,69,,
105,579219,105495,2,50.32904007,26.6526748,3.165081737,0,53,,
105,1724,220190,2,47.28856725,25.16085874,3.108273515,22,74,,
105,122060,155551,2,50.45645211,24.83568237,3.867656642,35,87,,
105,462711,40319,2,49.32871408,24.69877526,3.613285744,34,87,,
105,987222,50817,2,45.76204991,24.39371448,2.974248668,28,80,,
105,434580,215873,2,45.97333467,29.12906454,5.418128561,39,91,,
105,766100,170596,2,46.83020661,27.65996212,5.189291722,21,73,,
105,908809,75514,2,47.92411082,24.99907128,4.495438028,35,88,,
105,814367,85462,2,45.2955131,26.68688267,3.976444899,38,81,,
105,667965,180627,2,49.28806177,23.01753487,3.136416738,34,87,,
105,458047,55372,2,48.24040545,23.78880466,4.742845058,4,56,,
105,139572,135943,2,48.92206131,24.82645468,2.397410772,3,55,,
105,188748,200463,2,47.20644799,30.38917134,6.895070282,28,91,,
105,397690,195527,2,48.41384625,28.26166813,4.45716935,34,86,,
105,933671,210506,2,47.49733932,24.20438613,3.801731974,15,67,,
105,130274,125741,2,48.17631937,25.06991601,2.579610049,11,64,,
105,442302,10395,2,48.24345713,26.12835611,2.300928546,2,55,,
105,984939,15340,2,46.20692246,28.54615812,7.136587574,31,83,,
105,518309,160679,3,45.68876068,28.2068693,10.41009371,2,25,65,
105,433649,165547,2,46.33326864,25.75647067,2.66493905,15,68,,
105,476155,185733,3,41.10800151,34.85707824,4.999095258,7,38,80,
105,98603,25820,2,47.44904977,28.16891736,6.197774197,27,80,,
105,917632,230305,2,50.74507108,25.43497659,5.549634765,22,75,,
105,720792,35580,2,51.01213591,23.71106973,2.991675276,30,84,,
105,745971,115218,2,48.37051787,25.74929014,3.641443406,18,82,,
105,601550,95490,2,44.82654972,31.80096763,7.349701671,48,91,,
105,865812,235755,2,48.32017118,24.25593632,6.168287127,15,67,,
105,795419,145648,2,44.93690478,28.39674878,6.464640158,35,88,,
105,733909,65591,2,40.85142098,34.55560039,4.987514831,27,59,,
105,900309,130373,2,48.23957444,22.80464261,5.225322045,15,67,,
105,50060,205722,2,49.15498517,27.65291534,3.275089521,9,61,,
105,601867,60373,2,47.87423498,24.55754863,4.772330867,38,90,,
105,767976,30610,3,43.40756492,25.91449112,13.43705477,5,29,69,
105,67032,140551,2,47.49846261,27.37029578,4.503929636,12,65,,
105,599278,190645,2,43.51366534,31.74971843,5.951754859,26,68,,
105,594845,100288,2,51.38481324,22.74991036,4.764539046,26,79,,
105,887675,45659,2,46.46109788,24.96243064,4.829472064,22,74,,
105,364585,120830,2,49.83517239,26.36756251,3.61110316,29,82,,
105,133823,110741,2,50.19538914,21.97229174,3.683418339,9,62,,
105,789662,180647,2,47.51478221,25.33619088,6.015710658,7,69,,
105,10251,175966,2,46.02379526,27.23741761,8.192324527,27,79,,
105,718060,90584,2,48.05555674,27.59082116,2.152187477,10,73,,
105,452876,80331,2,47.88361372,24.79818564,5.005767224,37,89,,
105,306429,225679,2,48.53455134,20.58566459,4.193732265,4,57,,
105,426058,70706,2,45.90911069,28.94343349,5.006835322,2,64,,
105,875460,5609,2,48.44240122,26.47903356,3.035224021,32,85,,
105,990512,150883,2,47.78757998,24.4616735,2.275614435,17,69,,
105,311604,105495,2,47.15594977,26.11763215,2.835789065,1,53,,
105,321817,220190,2,46.18050512,25.79663143,2.689311827,22,74,,
105,137612,50817,2,48.74931133,26.35973152,4.707247951,27,80,,
105,853461,155565,2,47.72265945,26.27753646,1.894149701,36,87,,
105,613187,1003,2,47.1067953,27.97457033,6.510545244,1,64,,
105,430878,215873,2,46.48717173,31.05589985,2.788822219,39,91,,
105,769487,170596,2,50.86139621,26.33848799,3.881242048,21,73,,
105,893189,75514,2,48.04669766,25.5859765,5.235730982,35,88,,
105,368047,40355,2,46.90034047,29.28460649,2.493657495,16,69,,
105,897386,85497,2,51.3769557,27.73594556,2.809288506,8,60,,
105,678524,135943,2,48.42581717,24.93283104,4.582054185,3,55,,
105,267905,200463,2,48.13662256,30.78073023,4.667564937,28,91,,
105,684754,55453,2,49.98736503,23.92336669,6.178721546,35,88,,
105,772770,195527,2,46.256765,24.83143722,4.389367274,34,86,,
105,211332,210506,2,52.67300256,23.22430281,2.410322815,15,67,,
105,504574,125741,2,49.50725447,25.1460926,3.000467383,11,64,,
105,896273,15340,2,45.9619074,25.22494453,6.345044801,31,83,,
